date,population,admission,release
2020-09-25,119652.4703218192,2716.900359144884,2755.9622840076113
2020-09-26,119845.4083969565,2948.900359144884,1269.9622840076113
2020-09-27,120655.84647209378,2080.4003591448845,1224.6250747052857
2020-09-28,121290.85431467289,1858.942994803799,3480.1281346808055
2020-09-29,120675.19549058535,2864.4693105932724,3025.128134680806
2020-09-30,120429.53666649779,2779.4693105932724,3189.9114680141392
2020-10-01,120462.9778424103,3223.929567003529,3234.609436712108
2020-10-02,120124.66910157283,2897.2747218486834,2688.1623788010497
2020-10-03,119963.6302381997,2638.5728454436253,1266.2783754834447
2020-10-04,120621.59137482653,1923.572845443626,1072.5487006866967
2020-10-05,121206.14194234766,1657.6192682078533,2898.9371855351815
2020-10-06,120753.06402502034,2444.859268207853,3300.6038522018484
2020-10-07,120459.6527743597,3007.192601541187,2593.4788522018484
2020-10-08,120428.49152369905,2562.3176015411864,2664.4788522018484
2020-10-09,120315.33027303839,2549.39452461811,2444.612185535181
2020-10-10,120472.91902237773,2603.867601541186,1168.1955188685151
2020-10-11,121177.75777171704,1873.70093487452,1127.6121855351819
2020-10-12,121822.8465210564,1701.4688594028219,2242.5386756032804
2020-10-13,121691.00624821523,2128.5758712056136,2942.481949354311
2020-10-14,121423.9987988125,2724.1547711014596,2873.0651361857736
2020-10-15,121106.11191678574,2556.5615874923187,2569.7401361857746
2020-10-16,121095.8202728542,2560.781825587557,2714.4749846706222
2020-10-17,120820.7937804378,2439.4484922542238,1184.9486688811494
2020-10-18,121397.60062135475,1760.4221764647498,1021.115335547816
2020-10-19,122031.50746227168,1655.4555097980833,2655.25977999226
2020-10-20,121745.24763652193,2368.9999542425276,2709.801446658926
2020-10-21,121512.77947743883,2475.3332875758606,2612.3282665822985
2020-10-22,121595.74772186457,2696.7298620248034,2731.0208483683277
2020-10-23,121437.34724834155,2574.8703748453163,2700.801151398631
2020-10-24,121425.34071421248,2689.779465754407,1314.2859998834804
2020-10-25,121945.8341800834,1834.779465754408,1188.2859998834801
2020-10-26,122351.32764595437,1593.7794657544077,2983.2724863699655
2020-10-27,121766.04633705047,2397.991177466119,2811.7724863699655
2020-10-28,121369.26502814666,2414.991177466119,2928.3530419255217
2020-10-29,120848.69205257614,2407.7800663550083,2641.2924358649157
2020-10-30,120627.23812462468,2422.5657806407226,2614.6863752588547
2020-10-31,120448.78419667318,2436.2324473073886,1130.4280570495393
2020-11-01,121093.69213603367,1776.3187550307207,1092.210815670229
2020-11-02,121828.70007539418,1826.2687550307205,2737.8108156702287
2020-11-03,121347.04134808802,2242.3250050307206,2380.123315670228
2020-11-04,121126.61178744848,2161.1937550307202,2380.123315670228
